"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2023-01-01 ~ 2023-12-31"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 부평구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"124","인천광역시 부평구 삼산동","512","0512","0000","삼산3휴먼시아1단지","월세","51.9700","202312","26","3,980","31","9","2010","영성동로18번길 19","202312~202602","신규","-","","","아파트"
"125","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","전세","59.9900","202312","26","26,000","0","11","2005","굴포로 105","202403~202603","신규","-","","","아파트"
"126","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","전세","76.7400","202312","26","18,000","0","12","1989","부평문화로 37","202401~202601","신규","-","","","아파트"
"127","인천광역시 부평구 부평동","70-123","0070","0123","동아(2차)","전세","84.7200","202312","26","28,000","0","12","1995","부흥로 246","202402~202602","갱신","-","31,500","0","아파트"
"128","인천광역시 부평구 부평동","956","0956","0000","부평역한라비발디트레비앙","월세","39.8860","202312","26","3,000","75","24","2022","동수북로 188","202312~202505","신규","-","","","아파트"
"129","인천광역시 부평구 부평동","956","0956","0000","부평역한라비발디트레비앙","월세","84.8660","202312","26","3,000","120","9","2023","동수북로 188","202402~202602","신규","-","","","아파트"
"130","인천광역시 부평구 부평동","946","0946","0000","래미안부평(임대)","월세","39.0530","202312","26","3,848","44","15","2014","길주남로10번길 11","202312~202411","신규","-","","","아파트"
"131","인천광역시 부평구 부평동","946","0946","0000","래미안부평(임대)","월세","39.0530","202312","26","3,848","44","1","2014","길주남로10번길 11","202312~202411","신규","-","","","아파트"
"132","인천광역시 부평구 부개동","494","0494","0000","성일","전세","50.8800","202312","26","15,500","0","9","1990","수변로52번길 6","202401~202601","신규","-","","","아파트"
"133","인천광역시 부평구 부개동","501-1","0501","0001","부개주공6","전세","84.7900","202312","26","28,875","0","17","1997","부개로 12","202312~202402","갱신","사용","28,875","0","아파트"
"134","인천광역시 부평구 부개동","402","0402","0000","광일","전세","38.3400","202312","26","9,000","0","2","1985","마분로 39","202401~202601","신규","-","","","아파트"
"135","인천광역시 부평구 부개동","525","0525","0000","부개역코오롱하늘채","전세","31.9340","202312","26","17,500","0","14","2021","부평문화로 216","202402~202602","신규","-","","","아파트"
"136","인천광역시 부평구 산곡동","307","0307","0000","현대1차","월세","84.9600","202312","26","3,000","75","3","1986","경원대로 1269","202403~202603","신규","-","","","아파트"
"137","인천광역시 부평구 산곡동","182","0182","0000","한양(182)","전세","75.9000","202312","26","14,000","0","5","1988","마장로 287","202402~202602","신규","-","","","아파트"
"138","인천광역시 부평구 산곡동","180-78","0180","0078","부평신일해피트리더루츠","전세","84.9860","202312","26","40,000","0","15","2022","산곡로 31","202403~202603","신규","-","","","아파트"
"139","인천광역시 부평구 산곡동","91-2","0091","0002","부평IPARK","월세","69.2800","202312","26","5,000","120","13","2020","길주로364번길 9","202312~202512","신규","-","","","아파트"
"140","인천광역시 부평구 갈산동","416","0416","0000","태화(416)","전세","59.9300","202312","26","17,000","0","17","1994","부평북로 313","202401~202601","신규","-","","","아파트"
"141","인천광역시 부평구 갈산동","416","0416","0000","태화(416)","전세","59.9300","202312","26","17,000","0","17","1994","부평북로 313","202401~202601","신규","-","","","아파트"
"142","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","월세","59.8032","202312","26","14,500","39","20","2022","열우물로 90","202401~202601","갱신","-","14,500","39","아파트"
"143","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","월세","59.8032","202312","26","14,500","39","16","2022","열우물로 90","202312~202512","신규","-","","","아파트"
"144","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","월세","59.8032","202312","26","14,500","39","20","2022","열우물로 90","202402~202602","-","-","","","아파트"
"145","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","월세","59.8032","202312","26","10,000","70","23","2022","열우물로 90","202401~202601","신규","-","","","아파트"
"146","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","전세","76.7400","202312","25","19,000","0","3","1988","부평문화로 37","202402~202602","신규","-","","","아파트"
"147","인천광역시 부평구 산곡동","307","0307","0000","현대1차","월세","72.4800","202312","25","2,000","80","7","1986","경원대로 1269","202401~202601","신규","-","","","아파트"
"148","인천광역시 부평구 부개동","520","0520","0000","부평코오롱하늘채","전세","59.8430","202312","25","33,000","0","11","2020","동수천로 117","202402~202602","신규","-","","","아파트"
"149","인천광역시 부평구 부평동","70-123","0070","0123","동아(2차)","전세","59.8200","202312","25","21,000","0","2","1996","부흥로 246","-","-","-","","","아파트"
"150","인천광역시 부평구 부평동","956","0956","0000","부평역한라비발디트레비앙","전세","84.4470","202312","25","37,000","0","24","2022","동수북로 188","202401~202601","신규","-","","","아파트"
"151","인천광역시 부평구 산곡동","124-1","0124","0001","현대(124-1)","월세","84.9900","202312","25","3,000","100","17","1993","안남로 260","-","신규","-","","","아파트"
"152","인천광역시 부평구 구산동","360","0360","0000","부평자이","월세","59.9602","202312","24","3,000","80","8","2006","일신로 120","202402~202602","신규","-","","","아파트"
"153","인천광역시 부평구 산곡동","182","0182","0000","한양(182)","전세","76.4700","202312","24","10,000","0","3","1985","마장로 287","-","-","-","","","아파트"
"154","인천광역시 부평구 산곡동","182","0182","0000","한양(182)","전세","76.4700","202312","24","10,000","0","3","1985","마장로 287","202402~202602","신규","-","","","아파트"
"155","인천광역시 부평구 구산동","360","0360","0000","부평자이","월세","59.9602","202312","24","3,000","80","8","2006","일신로 120","202402~202602","신규","-","","","아파트"
"156","인천광역시 부평구 산곡동","124-1","0124","0001","현대(124-1)","전세","59.4000","202312","24","16,000","0","15","1993","안남로 260","202401~202601","신규","-","","","아파트"
"157","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","전세","59.8050","202312","24","20,000","0","8","1998","안남로 272","202403~202603","신규","-","","","아파트"
"158","인천광역시 부평구 삼산동","453-1","0453","0001","삼산타운7단지","전세","84.9600","202312","24","39,000","0","19","2004","체육관로 27","202403~202604","신규","-","","","아파트"
"159","인천광역시 부평구 부개동","512","0512","0000","부개역푸르지오","월세","84.9780","202312","24","10,000","100","19","2010","부일로 69","-","-","-","","","아파트"
"160","인천광역시 부평구 산곡동","294-35","0294","0035","우성1차2차(294-35)","전세","73.9600","202312","23","16,000","0","11","1989","부영로 165","-","-","-","","","아파트"
"161","인천광역시 부평구 산곡동","294-35","0294","0035","우성1차2차(294-35)","전세","73.9600","202312","23","19,000","0","5","1989","부영로 165","202403~202603","신규","-","","","아파트"
"162","인천광역시 부평구 산곡동","294-35","0294","0035","우성1차2차(294-35)","전세","73.9600","202312","23","19,000","0","5","1989","부영로 165","202403~202603","신규","-","","","아파트"
"163","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","전세","39.5000","202312","23","19,000","0","13","2022","원적로287번길 25","202402~202602","신규","-","","","아파트"
"164","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","전세","39.5000","202312","23","20,000","0","13","2022","원적로287번길 25","-","-","-","","","아파트"
"165","인천광역시 부평구 부개동","496-2","0496","0002","부개주공1","전세","59.9700","202312","23","18,500","0","15","1996","길주남로 143","202401~202601","신규","-","","","아파트"
"166","인천광역시 부평구 부개동","494-1","0494","0001","대동(494-1)","전세","84.9400","202312","23","27,000","0","7","1991","부일로113번길 11","202402~202602","신규","-","","","아파트"
"167","인천광역시 부평구 부개동","499-2","0499","0002","푸른마을한신,삼부","월세","134.9650","202312","23","20,000","75","15","1999","부개로 58","202402~202602","신규","-","","","아파트"
"168","인천광역시 부평구 부개동","477-1","0477","0001","대동","월세","43.7400","202312","23","1,000","55","4","1988","길주로 640","202401~202601","신규","-","","","아파트"
"169","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","전세","39.4800","202312","23","12,500","0","5","1989","충선로 191","202401~202601","신규","-","","","아파트"
"170","인천광역시 부평구 청천동","16-8","0016","0008","청천","월세","47.4000","202312","23","300","35","5","1978","청중로51번길 3","202312~202512","신규","-","","","아파트"
"171","인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","월세","59.9800","202312","23","3,000","70","5","1995","경인로1118번길 67","202312~202512","신규","-","","","아파트"
"172","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","전세","84.9800","202312","23","34,000","0","3","2005","수변로 333","202401~202601","신규","-","","","아파트"
"173","인천광역시 부평구 부개동","90-1","0090","0001","삼이","전세","54.0000","202312","23","9,920","0","3","1983","충선로 85","202401~202601","신규","-","","","아파트"
"174","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","월세","38.6400","202312","23","2,000","50","11","1992","굴포로 81","202401~202601","신규","-","","","아파트"
"175","인천광역시 부평구 갈산동","368","0368","0000","두산","전세","101.8200","202312","23","32,000","0","2","1992","갈월동로 45","202402~202602","신규","-","","","아파트"
"176","인천광역시 부평구 갈산동","361-3","0361","0003","대동2","전세","84.6000","202312","23","24,000","0","10","1993","주부토로 201","202402~202602","갱신","사용","32,000","0","아파트"
"177","인천광역시 부평구 갈산동","368","0368","0000","두산","전세","101.8200","202312","23","32,000","0","2","1992","갈월동로 45","202402~202602","신규","-","","","아파트"
"178","인천광역시 부평구 갈산동","374","0374","0000","아주","월세","84.7500","202312","23","3,000","100","8","1992","갈월서로 26","202312~202512","신규","-","","","아파트"
"179","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","월세","84.9800","202312","23","10,000","85","7","2005","수변로 333","202402~202602","신규","-","","","아파트"
"180","인천광역시 부평구 부평동","982","0982","0000","중앙하이츠프리미어부평","월세","84.7447","202312","23","2,500","120","4","2023","안남로15번길 24","202402~202602","신규","-","","","아파트"
"181","인천광역시 부평구 부평동","534-96","0534","0096","두산위브","월세","84.8400","202312","23","15,000","70","9","2005","경원대로1344번길 8","202401~202601","신규","-","","","아파트"
"182","인천광역시 부평구 산곡동","124-1","0124","0001","현대(124-1)","전세","84.9900","202312","23","25,350","0","18","1993","안남로 260","-","-","-","","","아파트"
"183","인천광역시 부평구 부평동","70-123","0070","0123","동아(2차)","전세","84.7200","202312","23","36,000","0","16","1996","부흥로 246","-","갱신","-","36,000","0","아파트"
"184","인천광역시 부평구 산곡동","294-35","0294","0035","우성3차(294-35)","전세","84.9700","202312","23","23,000","0","13","1990","부영로 165","202403~202603","신규","-","","","아파트"
"185","인천광역시 부평구 부개동","500-1","0500","0001","주공5","전세","59.9900","202312","23","25,000","0","9","1998","부개로 11","202403~202503","갱신","사용","31,000","0","아파트"
"186","인천광역시 부평구 산곡동","294-35","0294","0035","우성1차2차(294-35)","전세","73.9600","202312","23","16,000","0","11","1989","부영로 165","202401~202601","신규","-","","","아파트"
"187","인천광역시 부평구 산곡동","294-35","0294","0035","우성1차2차(294-35)","전세","54.5200","202312","23","16,000","0","11","1989","부영로 165","202401~202601","신규","-","","","아파트"
"188","인천광역시 부평구 산곡동","294-35","0294","0035","우성1차2차(294-35)","전세","73.9600","202312","23","19,000","0","5","1989","부영로 165","202404~202603","신규","-","","","아파트"
"189","인천광역시 부평구 산곡동","294-35","0294","0035","우성1차2차(294-35)","전세","54.5200","202312","23","16,000","0","11","1989","부영로 165","-","-","-","","","아파트"
"190","인천광역시 부평구 삼산동","456-8","0456","0008","주공삼산타운4단지","월세","36.4400","202312","22","1,579","19","4","2004","체육관로 111","-","-","-","","","아파트"
"191","인천광역시 부평구 부평동","507-2","0507","0002","M-City","월세","19.3900","202312","22","1,000","40","8","2014","장제로 62","202312~202412","신규","-","","","아파트"
"192","인천광역시 부평구 청천동","390-5","0390","0005","무지개","월세","59.9200","202312","22","2,000","50","2","1993","부평북로 123","202401~202601","신규","-","","","아파트"
"193","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","월세","59.3600","202312","22","1,000","80","14","1998","세월천로 16","202401~202601","신규","-","","","아파트"
"194","인천광역시 부평구 청천동","453","0453","0000","청천우민늘푸른아파트","전세","59.6518","202312","22","24,000","0","18","2020","평천로141번길 11","202312~202512","갱신","사용","33,000","0","아파트"
"195","인천광역시 부평구 산곡동","307","0307","0000","현대1차","전세","72.4800","202312","22","17,000","0","14","1985","경원대로 1269","202401~202505","신규","-","","","아파트"
"196","인천광역시 부평구 산곡동","182","0182","0000","한양(182)","월세","91.0700","202312","22","3,000","65","2","1984","마장로 287","202401~202601","신규","-","","","아파트"
"197","인천광역시 부평구 산곡동","255-1","0255","0001","뉴서울아파트","전세","66.4000","202312","22","16,000","0","6","1989","마장로264번길 33","202401~202601","신규","-","","","아파트"
"198","인천광역시 부평구 산곡동","255-1","0255","0001","뉴서울아파트","전세","66.4000","202312","22","16,000","0","6","1989","마장로264번길 33","-","-","-","","","아파트"
"199","인천광역시 부평구 갈산동","454","0454","0000","대성유니드","전세","59.9760","202312","22","21,000","0","2","2007","새갈로 57","202402~202602","신규","-","","","아파트"
"200","인천광역시 부평구 갈산동","454","0454","0000","대성유니드","전세","59.9760","202312","22","21,000","0","2","2007","새갈로 57","202402~202602","신규","-","","","아파트"
"201","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","전세","38.6400","202312","22","9,500","0","9","1992","굴포로 81","202401~202601","신규","-","","","아파트"
"202","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","월세","59.5385","202312","22","13,000","35","1","2022","열우물로 90","202401~202601","갱신","-","13,000","35","아파트"
"203","인천광역시 부평구 부평동","376-1","0376","0001","효행복마을","월세","63.5600","202312","22","3,000","65","9","2015","부평문화로 134","202401~202601","신규","-","","","아파트"
"204","인천광역시 부평구 부평동","124-32","0124","0032","갤럭시","월세","49.7400","202312","22","500","30","2","2015","장제로 160","-","-","-","","","아파트"
"205","인천광역시 부평구 부평동","65-115","0065","0115","대우","월세","59.3510","202312","22","2,000","80","7","1998","부흥로243번길 7","202402~202601","신규","-","","","아파트"
"206","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","전세","52.4300","202312","22","15,000","0","4","1986","부평문화로 37","202401~202601","신규","-","","","아파트"
"207","인천광역시 부평구 부평동","70-78","0070","0078","창보","전세","59.8300","202312","22","19,000","0","10","1999","부영로166번길 16","202401~202601","신규","-","","","아파트"
"208","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","월세","59.8032","202312","22","7,000","63","8","2022","열우물로 90","202402~202602","신규","-","","","아파트"
"209","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","월세","59.5385","202312","22","13,000","35","1","2022","열우물로 90","202402~202602","-","-","","","아파트"
"210","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","전세","51.8600","202312","22","25,000","0","15","2005","굴포로 105","202401~202601","신규","-","","","아파트"
"211","인천광역시 부평구 삼산동","456-8","0456","0008","주공삼산타운4단지","월세","45.3200","202312","22","1,975","24","9","2004","체육관로 111","-","-","-","","","아파트"
"212","인천광역시 부평구 삼산동","205","0205","0000","정광","전세","52.3500","202312","22","10,000","0","3","1989","후정동로 17","202404~202604","신규","-","","","아파트"
"213","인천광역시 부평구 부개동","497-1","0497","0001","상우신명보람","전세","111.4100","202312","22","42,000","0","14","1999","길주남로 175","202312~202512","갱신","사용","42,000","0","아파트"
"214","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","전세","39.9900","202312","22","14,000","0","5","1996","길주남로 144","202401~202601","-","-","","","아파트"
"215","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","전세","59.9800","202312","22","20,000","0","12","1996","길주남로 144","202312~202512","갱신","사용","29,000","0","아파트"
